Normalization-constant  1.43486e+03
lambda         flux
9.4633321e-01  8.41902e-01
9.4634674e-01  1.21581e+00
9.4636027e-01  1.22858e+00
9.4637380e-01  1.17469e+00
9.4638733e-01  6.82343e-01
9.4640086e-01  8.20525e-01
9.4641445e-01  1.09436e+00
9.4642798e-01  8.04198e-01
9.4644151e-01  7.26837e-01
9.4645504e-01  9.88117e-01
9.4646857e-01  9.71483e-01
9.4648210e-01  9.67235e-01
9.4649569e-01  9.13558e-01
9.4650922e-01  1.13564e+00
9.4652275e-01  1.16639e+00
9.4653628e-01  1.13194e+00
9.4654981e-01  1.25256e+00
9.4656334e-01  9.82724e-01
9.4657693e-01  1.08554e+00
9.4659046e-01  9.75351e-01
9.4660399e-01  7.88231e-01
9.4661753e-01  9.13270e-01
9.4663106e-01  8.57011e-01
9.4664459e-01  1.01101e+00
9.4665818e-01  8.90856e-01
9.4667171e-01  9.32578e-01
9.4668524e-01  6.89483e-01
9.4669877e-01  6.32073e-01
9.4671230e-01  9.83490e-01
9.4672583e-01  1.00777e+00
9.4673936e-01  1.02655e+00
9.4675295e-01  1.01264e+00
9.4676648e-01  1.07944e+00
9.4678001e-01  1.02976e+00
9.4679354e-01  8.51156e-01
9.4680707e-01  8.33173e-01
9.4682060e-01  9.01083e-01
9.4683419e-01  1.01960e+00
9.4684772e-01  9.54840e-01
9.4686125e-01  1.01728e+00
9.4687478e-01  1.02300e+00
9.4688831e-01  9.89286e-01
9.4690184e-01  9.99153e-01
9.4691543e-01  8.99650e-01
9.4692896e-01  9.25681e-01
9.4694249e-01  9.71198e-01
9.4695602e-01  9.47217e-01
9.4696955e-01  1.00503e+00
9.4698308e-01  9.73526e-01
9.4699667e-01  8.72264e-01
9.4701020e-01  8.49764e-01
9.4702373e-01  8.22325e-01
9.4703726e-01  9.43722e-01
9.4705079e-01  8.83783e-01
9.4706432e-01  9.36946e-01
9.4707791e-01  1.11039e+00
9.4709144e-01  1.06361e+00
9.4710497e-01  1.03179e+00
9.4711850e-01  9.67077e-01
9.4713203e-01  1.01056e+00
9.4714556e-01  1.15313e+00
9.4715915e-01  1.30972e+00
9.4717268e-01  1.09221e+00
9.4718621e-01  8.36375e-01
9.4719974e-01  1.05607e+00
9.4721327e-01  8.55201e-01
9.4722680e-01  8.93178e-01
9.4724039e-01  1.09817e+00
9.4725392e-01  1.05264e+00
9.4726745e-01  1.09113e+00
9.4728098e-01  1.12924e+00
9.4729451e-01  1.00934e+00
9.4730804e-01  8.74885e-01
9.4732163e-01  7.95823e-01
9.4733517e-01  9.58185e-01
9.4734870e-01  9.66159e-01
9.4736223e-01  9.63026e-01
9.4737576e-01  1.11299e+00
9.4738929e-01  1.11904e+00
9.4740282e-01  9.66967e-01
9.4741641e-01  8.77342e-01
9.4742994e-01  9.56884e-01
9.4744347e-01  9.37922e-01
9.4745700e-01  8.68975e-01
9.4747053e-01  9.56512e-01
9.4748406e-01  9.43614e-01
9.4749765e-01  9.26240e-01
9.4751118e-01  8.85873e-01
9.4752471e-01  1.09382e+00
9.4753824e-01  1.03789e+00
9.4755177e-01  1.02691e+00
9.4756530e-01  1.00008e+00
9.4757889e-01  9.65897e-01
9.4759242e-01  1.07047e+00
9.4760595e-01  9.84496e-01
9.4761948e-01  9.75829e-01
9.4763301e-01  9.69446e-01
9.4764654e-01  1.01376e+00
9.4766013e-01  8.93519e-01
9.4767366e-01  9.01473e-01
9.4768719e-01  8.57680e-01
9.4770072e-01  9.00396e-01
9.4771425e-01  9.34593e-01
