Normalization-constant  2.72370e+03
lambda         flux
1.0961133e+00  1.12108e+00
1.0961292e+00  1.11947e+00
1.0961450e+00  1.13017e+00
1.0961608e+00  1.12501e+00
1.0961766e+00  1.12008e+00
1.0961923e+00  1.10079e+00
1.0962082e+00  1.10498e+00
1.0962241e+00  1.09176e+00
1.0962398e+00  1.11061e+00
1.0962556e+00  1.11896e+00
1.0962715e+00  1.11592e+00
1.0962872e+00  1.11992e+00
1.0963031e+00  1.12187e+00
1.0963188e+00  1.21911e+00
1.0963347e+00  1.19485e+00
1.0963505e+00  1.12305e+00
1.0963663e+00  1.14807e+00
1.0963821e+00  1.14592e+00
1.0963980e+00  1.12670e+00
1.0964137e+00  1.12672e+00
1.0964296e+00  1.11438e+00
1.0964453e+00  1.11353e+00
1.0964612e+00  1.19393e+00
1.0964770e+00  1.16752e+00
1.0964928e+00  1.08384e+00
1.0965086e+00  1.03966e+00
1.0965245e+00  1.05675e+00
1.0965402e+00  1.08666e+00
1.0965561e+00  1.08913e+00
1.0965718e+00  1.08051e+00
1.0965876e+00  1.07978e+00
1.0966035e+00  1.08801e+00
1.0966192e+00  1.09214e+00
1.0966351e+00  1.09068e+00
1.0966509e+00  1.05500e+00
1.0966666e+00  1.08420e+00
1.0966824e+00  1.04204e+00
1.0966982e+00  1.05211e+00
1.0967140e+00  1.06419e+00
1.0967299e+00  1.04392e+00
1.0967456e+00  1.02806e+00
1.0967615e+00  1.03938e+00
1.0967773e+00  1.03049e+00
1.0967931e+00  1.07476e+00
1.0968089e+00  1.09640e+00
1.0968247e+00  1.00825e+00
1.0968405e+00  1.01729e+00
1.0968564e+00  1.02049e+00
1.0968721e+00  1.02030e+00
1.0968880e+00  1.04014e+00
1.0969038e+00  1.04242e+00
1.0969195e+00  1.04765e+00
1.0969354e+00  1.04631e+00
1.0969511e+00  1.04010e+00
1.0969670e+00  1.04401e+00
1.0969828e+00  1.02819e+00
1.0969986e+00  1.01412e+00
1.0970144e+00  1.03539e+00
1.0970302e+00  1.03228e+00
1.0970460e+00  1.03340e+00
1.0970619e+00  1.03161e+00
1.0970776e+00  1.02852e+00
1.0970935e+00  1.02364e+00
1.0971093e+00  1.01989e+00
1.0971251e+00  1.03861e+00
1.0971409e+00  1.04043e+00
1.0971566e+00  1.03088e+00
1.0971725e+00  1.03190e+00
1.0971884e+00  1.04329e+00
1.0972041e+00  1.03595e+00
1.0972199e+00  1.01417e+00
1.0972358e+00  1.01617e+00
1.0972515e+00  1.02148e+00
1.0972674e+00  1.02940e+00
1.0972831e+00  1.03273e+00
1.0972990e+00  1.05059e+00
1.0973148e+00  1.03700e+00
1.0973306e+00  1.02567e+00
1.0973464e+00  1.01373e+00
1.0973623e+00  1.01799e+00
1.0973780e+00  1.01165e+00
1.0973939e+00  1.03897e+00
1.0974096e+00  1.03292e+00
1.0974255e+00  1.02163e+00
1.0974413e+00  1.14243e+00
1.0974571e+00  1.07781e+00
1.0974729e+00  1.03768e+00
1.0974888e+00  1.05932e+00
1.0975045e+00  1.06295e+00
1.0975204e+00  1.04783e+00
1.0975361e+00  1.02346e+00
1.0975519e+00  1.03121e+00
1.0975678e+00  1.03725e+00
1.0975835e+00  1.06174e+00
1.0975994e+00  1.08078e+00
1.0976152e+00  1.04194e+00
1.0976310e+00  1.02267e+00
1.0976468e+00  1.05838e+00
1.0976626e+00  1.05606e+00
1.0976784e+00  1.05297e+00
1.0976943e+00  1.03956e+00
1.0977100e+00  1.02922e+00
1.0977259e+00  1.03034e+00
1.0977417e+00  1.04506e+00
1.0977575e+00  1.03162e+00
1.0977733e+00  1.03182e+00
1.0977891e+00  9.64912e-01
1.0978049e+00  1.03728e+00
1.0978208e+00  1.06505e+00
1.0978365e+00  1.07634e+00
1.0978524e+00  1.07857e+00
1.0978682e+00  1.06696e+00
1.0978839e+00  1.03002e+00
1.0978998e+00  1.01277e+00
1.0979155e+00  1.03233e+00
1.0979314e+00  1.03148e+00
1.0979472e+00  1.03870e+00
1.0979630e+00  1.03445e+00
1.0979788e+00  1.04506e+00
1.0979947e+00  1.04479e+00
1.0980104e+00  1.03298e+00
1.0980263e+00  1.02812e+00
1.0980420e+00  1.03413e+00
1.0980579e+00  1.04602e+00
1.0980737e+00  1.04201e+00
1.0980895e+00  1.05087e+00
1.0981053e+00  1.05261e+00
1.0981212e+00  1.05462e+00
1.0981369e+00  1.05113e+00
1.0981528e+00  1.04951e+00
1.0981685e+00  1.04703e+00
1.0981844e+00  1.03723e+00
1.0982002e+00  1.07472e+00
1.0982159e+00  1.03737e+00
1.0982318e+00  1.02766e+00
1.0982477e+00  1.06485e+00
1.0982634e+00  1.04693e+00
1.0982792e+00  1.03761e+00
1.0982950e+00  1.03335e+00
1.0983108e+00  1.00752e+00
1.0983267e+00  1.02303e+00
1.0983424e+00  1.02852e+00
1.0983583e+00  1.01472e+00
1.0983741e+00  1.01839e+00
1.0983899e+00  1.02955e+00
1.0984057e+00  1.00912e+00
1.0984215e+00  1.00339e+00
1.0984373e+00  9.99626e-01
1.0984532e+00  1.00779e+00
1.0984689e+00  1.01974e+00
1.0984848e+00  1.03187e+00
1.0985006e+00  1.05604e+00
1.0985164e+00  1.04619e+00
1.0985322e+00  1.02135e+00
1.0985479e+00  1.02283e+00
1.0985638e+00  1.03394e+00
1.0985797e+00  1.02724e+00
1.0985954e+00  1.04368e+00
1.0986112e+00  1.04114e+00
1.0986271e+00  1.03107e+00
1.0986428e+00  1.02456e+00
1.0986587e+00  9.93214e-01
1.0986744e+00  1.03822e+00
1.0986903e+00  1.06314e+00
1.0987061e+00  1.04029e+00
1.0987219e+00  1.04310e+00
1.0987377e+00  1.03874e+00
1.0987535e+00  1.03719e+00
1.0987693e+00  1.02528e+00
1.0987852e+00  1.02583e+00
1.0988009e+00  1.02914e+00
1.0988168e+00  1.04391e+00
1.0988326e+00  1.04890e+00
1.0988483e+00  1.06727e+00
1.0988642e+00  1.05419e+00
1.0988799e+00  1.02741e+00
1.0988958e+00  1.03123e+00
1.0989116e+00  1.03183e+00
1.0989274e+00  1.03642e+00
1.0989432e+00  1.03536e+00
1.0989591e+00  1.02770e+00
1.0989748e+00  1.02431e+00
1.0989907e+00  1.00194e+00
1.0990064e+00  1.00533e+00
1.0990223e+00  1.00444e+00
1.0990381e+00  9.92998e-01
1.0990539e+00  9.76316e-01
1.0990697e+00  1.00403e+00
1.0990856e+00  1.02735e+00
1.0991013e+00  1.01805e+00
1.0991172e+00  1.02060e+00
1.0991329e+00  1.02422e+00
1.0991488e+00  1.06861e+00
1.0991646e+00  1.01887e+00
1.0991803e+00  1.01763e+00
1.0991962e+00  1.02350e+00
1.0992121e+00  1.03613e+00
1.0992278e+00  1.02810e+00
1.0992436e+00  1.02950e+00
1.0992594e+00  1.02705e+00
1.0992752e+00  1.03580e+00
1.0992911e+00  1.04683e+00
1.0993068e+00  1.03652e+00
1.0993227e+00  1.04695e+00
1.0993385e+00  1.05372e+00
1.0993543e+00  1.04903e+00
1.0993701e+00  1.05418e+00
1.0993859e+00  1.07234e+00
1.0994017e+00  1.07069e+00
1.0994176e+00  1.05132e+00
1.0994333e+00  1.04736e+00
1.0994492e+00  1.05208e+00
1.0994650e+00  1.06142e+00
1.0994808e+00  1.05828e+00
1.0994966e+00  1.04507e+00
1.0995123e+00  1.03087e+00
1.0995282e+00  1.00864e+00
1.0995441e+00  1.00083e+00
1.0995598e+00  1.01764e+00
