Wavelength,Flux,FluxSmooth7,FluxSmooth15
4301.302634,109.334297,96.342941,96.342941
4302.293159,81.747879,86.538116,106.858704
4303.283913,79.369392,81.747879,106.858704
4304.274895,96.342941,81.747879,96.342941
4305.266105,43.077019,79.369392,96.342941
4306.257543,52.821957,79.369392,86.809258
4307.249210,123.049690,96.342941,86.809258
4308.241105,24.137999,86.809258,86.809258
4309.233228,109.714470,97.675720,86.809258
4310.225580,143.667465,97.675720,93.586533
4311.218160,86.809258,86.809258,96.342941
4312.210969,97.675720,93.586533,97.675720
4313.204007,76.943184,93.586533,109.714470
4314.197273,70.675980,93.586533,123.049690
4315.190768,93.586533,97.675720,130.283752
4316.184492,166.411453,130.283752,136.617615
4317.178445,130.283752,163.454865,136.617615
4318.172626,163.454865,163.454865,130.283752
4319.167037,217.873520,163.454865,130.283752
4320.161676,203.747971,146.165909,130.283752
4321.156545,139.142929,146.165909,136.617615
4322.151642,146.165909,139.142929,139.142929
4323.146969,136.617615,136.617615,139.142929
4324.142525,120.562469,120.562469,139.142929
4325.138310,119.108643,120.562469,139.142929
4326.134325,113.115532,120.562469,139.142929
4327.130569,104.785347,119.108643,139.142929
4328.127042,180.224747,119.108643,139.142929
4329.123745,156.845245,116.606209,142.767120
4330.120677,116.606209,142.767120,136.617615
4331.117839,178.357162,156.845245,142.767120
4332.115231,108.006126,156.845245,147.796310
4333.112852,142.767120,175.112930,147.796310
4334.110703,175.112930,175.112930,156.845245
4335.108784,200.287506,175.112930,156.845245
4336.107094,203.890961,175.112930,156.845245
4337.105635,94.111305,175.112930,147.796310
4338.104405,176.942841,167.360474,162.032089
4339.103406,147.796310,147.796310,162.032089
4340.102636,140.158936,147.796310,162.032089
4341.102097,167.360474,147.796310,162.032089
4342.101788,139.111267,147.796310,162.032089
4343.101709,162.032089,162.032089,159.831635
4344.101860,73.707108,162.032089,159.831635
4345.102242,170.177032,139.111267,159.831635
4346.102854,172.624802,162.032089,147.796310
4347.103696,119.837151,159.831635,140.158936
4348.104769,138.194107,170.177032,139.111267
4349.106072,187.182526,159.831635,138.987915
4350.107606,159.831635,138.987915,138.987915
4351.109371,177.103210,138.987915,138.528793
4352.111366,138.987915,138.987915,138.528793
4353.113592,81.378632,130.457291,138.194107
4354.116049,115.250450,130.457291,130.457291
4355.118737,130.457291,130.457291,138.194107
4356.121655,121.870506,121.870506,138.528793
4357.124805,189.216537,121.870506,138.528793
4358.128186,138.528793,121.870506,138.528793
4359.131797,39.126648,121.870506,138.528793
4360.135640,105.125000,138.528793,135.383331
4361.139714,104.542679,138.528793,138.528793
4362.144019,146.767365,146.767365,146.767365
4363.148556,176.562592,148.523788,146.767365
4364.153323,148.523788,148.523788,148.523788
4365.158322,211.374680,172.550690,146.767365
4366.163553,172.550690,172.550690,146.767365
4367.169015,135.383331,151.558350,148.523788
4368.174709,176.056976,172.550690,151.558350
4369.180634,151.558350,151.558350,151.558350
4370.186791,129.226440,137.741425,151.558350
4371.193179,176.716583,151.558350,151.558350
4372.199800,112.311607,151.558350,154.031601
4373.206652,137.741425,137.741425,151.558350
4374.213736,154.031601,137.741425,146.332382
4375.221052,175.047989,137.741425,148.305695
4376.228599,121.152496,154.031601,146.332382
4377.236379,132.644012,154.031601,141.412750
4378.244391,168.859756,146.332382,141.412750
4379.252635,165.922867,146.332382,141.412750
4380.261112,123.984627,146.332382,141.412750
4381.269820,146.332382,146.332382,146.332382
4382.278761,148.305695,141.412750,146.332382
4383.287934,141.412750,141.412750,141.412750
4384.297340,115.267563,141.412750,146.332382
4385.306978,135.724808,141.412750,148.305695
4386.316848,154.652222,141.412750,146.332382
4387.326951,119.776978,135.724808,141.412750
4388.337287,181.493896,154.652222,146.332382
4389.347855,177.892822,154.652222,141.412750
4390.358656,107.866493,151.854065,136.043472
4391.369690,160.869736,151.854065,135.724808
4392.380957,151.854065,151.854065,135.724808
4393.392456,119.889359,136.043472,136.043472
4394.404189,136.043472,136.043472,130.125198
4395.416154,172.386719,129.340881,130.125198
4396.428353,129.340881,128.569687,130.125198
4397.440784,128.090393,129.340881,130.125198
4398.453449,103.693665,129.340881,136.043472
4399.466347,128.569687,128.569687,136.043472
4400.479478,188.142563,128.569687,130.125198
4401.492843,130.125198,130.125198,136.043472
4402.506441,114.691315,150.897552,150.897552
4403.520272,150.897552,151.684753,150.897552
4404.534337,187.379196,150.897552,151.684753
4405.548635,189.049088,151.684753,151.705582
4406.563167,151.684753,181.722916,160.567902
4407.577932,125.816452,181.722916,177.771194
4408.592932,182.021683,181.722916,166.002380
4409.608165,181.722916,177.771194,166.002380
4410.623631,177.771194,177.771194,177.771194
4411.639332,207.120361,181.722916,181.722916
4412.655266,151.705582,177.771194,181.722916
4413.671435,160.567902,166.002380,181.722916
4414.687837,227.054031,166.002380,181.722916
4415.704474,166.002380,166.002380,181.722916
4416.721344,148.052612,182.165039,177.771194
4417.738449,193.434113,193.434113,170.871307
4418.755788,182.165039,182.165039,170.871307
4419.773361,202.088272,182.165039,170.871307
4420.791169,198.452469,182.165039,170.871307
4421.809211,170.871307,170.871307,170.871307
4422.827487,143.194016,170.871307,166.002380
4423.845998,152.666351,170.871307,170.871307
4424.864744,139.863693,163.811081,182.165039
4425.883724,218.999802,161.304642,171.511444
4426.902938,217.218964,161.304642,170.871307
4427.922388,163.811081,163.811081,163.811081
4428.942072,161.304642,192.198822,163.811081
4429.961991,121.736389,171.511444,163.811081
4430.982145,196.939560,163.811081,165.516388
4432.002534,192.198822,161.304642,171.511444
4433.023158,171.511444,171.511444,171.973068
4434.044016,148.517319,171.973068,171.973068
4435.065110,113.397758,171.511444,171.511444
4436.086439,203.757843,171.511444,171.973068
4437.108004,171.973068,171.973068,171.973068
4438.129803,165.516388,193.104294,178.692627
4439.151838,235.587357,193.104294,178.692627
4440.174108,193.104294,178.692627,171.973068
4441.196614,221.463593,178.692627,171.973068
4442.219355,115.247337,193.104294,178.692627
4443.242331,178.692627,192.780869,178.692627
4444.265543,118.410782,178.692627,178.692627
4445.288991,201.274185,149.682266,178.692627
4446.312675,192.780869,178.692627,192.780869
4447.336594,123.975479,149.682266,178.692627
4448.360749,149.682266,192.780869,178.692627
4449.385140,216.245926,149.682266,161.210754
4450.409766,141.005310,149.682266,161.210754
4451.434629,199.046967,149.682266,159.493652
4452.459728,141.825928,190.207977,159.493652
4453.485063,210.979416,161.210754,158.690170
4454.510634,124.871033,161.210754,149.682266
4455.536441,190.207977,159.493652,158.690170
4456.562484,161.210754,159.493652,159.493652
4457.588764,159.493652,158.690170,159.493652
4458.615279,147.395233,158.690170,159.493652
4459.642032,158.690170,158.690170,158.690170
4460.669021,139.985260,158.690170,159.493652
4461.696246,126.277481,158.690170,159.493652
4462.723708,204.095840,158.690170,161.210754
4463.751406,174.344925,158.364990,161.210754
4464.779341,163.085892,163.085892,159.493652
4465.807513,128.784546,167.792053,158.690170
4466.835922,158.364990,167.792053,163.085892
4467.864567,173.975052,167.792053,167.792053
4468.893449,167.792053,167.792053,169.485153
4469.922568,202.849442,167.792053,173.903366
4470.951925,173.903366,169.485153,173.903366
4471.981518,146.281281,169.485153,173.903366
4473.011348,152.914597,173.903366,173.975052
4474.041416,169.485153,173.903366,173.975052
4475.071720,196.846191,196.846191,180.961578
4476.102262,197.924088,197.924088,196.846191
4477.133042,201.905319,197.924088,196.846191
4478.164058,211.042023,197.924088,185.094574
4479.195313,216.704010,200.373062,196.846191
4480.226804,180.961578,201.905319,196.846191
4481.258533,147.425613,200.373062,197.924088
4482.290500,200.373062,185.094574,200.373062
4483.322704,230.887878,185.094574,200.373062
4484.355146,173.235138,188.999969,201.905319
4485.387826,185.094574,200.373062,208.678558
4486.420744,221.510880,221.510880,200.373062
4487.453899,188.999969,188.999969,200.373062
4488.487293,230.621292,208.678558,200.373062
4489.520924,229.696411,221.510880,200.373062
4490.554794,164.243195,208.678558,188.999969
4491.588901,208.678558,227.588531,188.999969
4492.623247,252.113174,208.678558,208.678558
4493.657831,157.616669,187.296829,208.678558
4494.692653,227.588531,187.296829,208.678558
4495.727713,187.296829,187.296829,208.678558
4496.763012,166.302963,187.296829,208.678558
4497.798549,185.385803,200.018250,208.678558
4498.834325,260.817017,200.018250,222.339645
4499.870339,237.629044,200.018250,222.339645
4500.906591,200.018250,222.636353,204.091873
4501.943083,269.089752,228.309525,217.324707
4502.979813,162.303604,222.636353,204.091873
4504.016782,222.636353,222.339645,212.024429
4505.053989,228.309525,222.339645,212.024429
4506.091436,222.339645,217.324707,212.024429
4507.129121,204.091873,217.324707,210.700119
4508.167045,165.953308,212.024429,208.299454
4509.205209,217.324707,204.091873,208.299454
4510.243611,177.147095,200.085342,208.299454
4511.282253,212.024429,200.085342,208.299454
4512.321133,200.085342,208.299454,206.137024
4513.360253,188.534714,200.085342,206.137024
4514.399613,210.700119,208.299454,206.137024
4515.439211,208.299454,206.137024,206.137024
4516.479049,184.908478,206.137024,206.137024
4517.519127,215.310776,208.299454,206.137024
4518.559444,206.137024,208.299454,206.137024
4519.600000,189.366150,206.137024,206.137024
4520.640796,219.938858,206.137024,206.137024
4521.681832,224.784256,206.137024,206.137024
4522.723108,179.839218,190.713211,190.713211
4523.764623,190.713211,212.614853,189.366150
4524.806379,247.815216,190.713211,190.713211
4525.848374,180.598740,182.858078,189.366150
4526.890609,212.614853,186.033127,189.366150
4527.933084,182.858078,182.858078,190.713211
4528.975799,179.589630,182.858078,186.033127
4530.018754,186.033127,182.858078,186.033127
4531.061950,182.217392,182.858078,189.471939
4532.105385,197.617157,186.033127,189.471939
4533.149061,170.023605,186.033127,189.471939
4534.192978,192.243912,189.471939,189.471939
4535.237135,200.258423,192.243912,187.600540
4536.281532,161.985962,192.243912,187.600540
4537.326169,189.471939,200.258423,189.471939
4538.371048,230.448120,200.258423,192.243912
4539.416167,219.304810,189.471939,194.868622
4540.461526,214.089890,189.471939,194.868622
4541.507126,173.548370,194.868622,194.868622
4542.552967,187.600540,194.868622,195.840576
4543.599049,163.595337,194.868622,195.840576
4544.645372,194.868622,194.868622,195.840576
4545.691936,229.228577,194.868622,200.685242
4546.738741,268.459717,195.840576,195.840576
4547.785786,195.840576,200.685242,195.840576
4548.833073,184.482132,200.685242,195.840576
4549.880602,200.685242,200.685242,199.251572
4550.928371,221.916595,195.840576,200.685242
4551.976381,173.535416,200.685242,200.685242
4553.024633,257.430420,203.140060,200.685242
4554.073127,160.250137,203.140060,200.685242
4555.121862,251.186066,203.140060,200.685242
4556.170838,203.140060,203.140060,203.140060
4557.220056,199.251572,199.827148,203.140060
4558.269515,219.503952,203.140060,203.264236
4559.319217,199.827148,203.140060,203.140060
4560.369160,178.601791,203.264236,203.264236
4561.419344,206.209152,203.264236,203.264236
4562.469771,203.264236,203.264236,203.264236
4563.520439,217.748398,203.264236,203.140060
4564.571350,198.520889,206.209152,203.264236
4565.622502,218.365097,217.745422,206.209152
4566.673896,192.117783,217.745422,206.209152
4567.725533,231.669067,198.520889,215.406540
4568.777412,217.745422,215.406540,217.745422
4569.829533,198.464264,215.406540,217.745422
4570.881896,188.078415,217.745422,217.748398
4571.934502,215.406540,217.745422,218.365097
4572.987350,244.185165,220.823227,218.365097
4574.040440,220.823227,220.823227,217.745422
4575.093773,236.829147,236.829147,220.823227
4576.147349,245.101913,244.185165,220.823227
4577.201167,195.356094,236.829147,220.823227
4578.255228,264.875031,236.829147,223.647034
4579.309532,256.087646,225.680725,225.680725
4580.364078,202.241516,223.647034,225.680725
4581.418867,193.917618,223.647034,223.862183
4582.473899,225.680725,223.647034,225.680725
4583.529174,223.647034,223.647034,225.680725
4584.584692,207.044006,223.862183,225.680725
4585.640454,227.085022,223.862183,225.680725
4586.696458,226.647232,223.862183,223.862183
4587.752705,223.862183,226.647232,223.647034
4588.809196,194.387238,227.085022,223.862183
4589.865930,228.070953,226.647232,225.680725
4590.922908,270.235931,223.862183,225.147278
4591.980128,231.942032,199.675735,225.147278
4593.037593,196.828629,227.113861,226.647232
4594.095300,173.861771,227.113861,225.147278
4595.153252,199.675735,225.147278,223.862183
4596.211447,227.113861,209.829056,220.621796
4597.269885,227.423660,225.147278,225.147278
4598.328568,225.147278,225.147278,225.147278
4599.387494,209.829056,225.147278,220.621796
4600.446664,229.620544,220.621796,219.302170
4601.506078,183.011703,220.621796,219.302170
4602.565736,219.302170,220.621796,220.621796
4603.625638,220.621796,220.621796,221.502014
4604.685784,233.533875,219.302170,220.621796
4605.746174,241.991028,219.302170,220.152802
4606.806808,216.621063,220.621796,220.152802
4607.867687,211.895767,221.502014,220.621796
4608.928810,214.555847,216.621063,220.621796
4609.990177,221.502014,216.621063,221.502014
4611.051789,232.538620,220.152802,232.538620
4612.113645,198.514938,221.502014,232.538620
4613.175746,220.152802,232.538620,232.538620
4614.238091,257.846832,243.159622,232.538620
4615.300681,243.159622,247.148743,243.159622
4616.363515,255.215607,247.148743,247.148743
4617.426595,247.148743,249.538483,247.148743
4618.489919,249.538483,249.538483,249.538483
4619.553488,230.705734,252.845444,250.689972
4620.617302,270.244659,250.689972,252.845444
4621.681361,259.573151,250.689972,252.845444
4622.745665,252.845444,252.845444,252.845444
4623.810214,250.689972,259.323364,252.845444
4624.875008,216.227036,259.323364,250.689972
4625.940048,276.125641,252.845444,252.845444
4627.005332,259.323364,259.323364,252.845444
4628.070862,260.629974,259.323364,259.323364
4629.136638,198.319366,259.323364,252.845444
4630.202659,260.327301,259.323364,250.689972
4631.268925,211.441040,236.239380,236.239380
4632.335437,236.239380,236.239380,232.470825
4633.402194,295.436951,236.239380,236.239380
4634.469197,220.197220,231.427536,236.239380
4635.536446,269.885040,231.427536,236.239380
4636.603941,214.075592,231.427536,233.401016
4637.671681,231.427536,231.427536,233.401016
4638.739668,217.560165,232.470825,233.401016
4639.807900,232.470825,232.470825,236.239380
4640.876378,250.095673,233.401016,233.401016
4641.945102,274.385986,233.401016,232.470825
4643.014073,259.371216,241.461578,232.470825
4644.083289,233.401016,245.156265,232.470825
4645.152752,198.969482,241.461578,232.470825
4646.222461,241.461578,233.401016,233.140518
4647.292417,245.156265,215.309418,233.401016
4648.362619,203.299683,215.309418,233.401016
4649.433067,215.309418,231.935913,233.401016
4650.503762,207.565521,231.935913,233.140518
4651.574703,233.140518,231.935913,233.140518
4652.645891,231.935913,231.935913,233.140518
4653.717326,268.119476,233.140518,241.461578
4654.789007,252.549362,233.140518,238.663086
4655.860935,211.102341,241.715149,233.140518
4656.933110,253.498795,252.549362,238.663086
4658.005532,210.633179,252.549362,238.663086
4659.078201,241.715149,241.715149,238.663086
4660.151117,298.437988,241.715149,241.715149
4661.224280,279.308777,241.715149,241.715149
4662.297690,238.663086,241.715149,241.715149
4663.371347,180.604614,238.663086,241.715149
4664.445252,250.094986,238.663086,248.166702
4665.519404,218.505722,218.505722,241.715149
4666.593803,212.924530,218.505722,241.715149
4667.668450,253.728607,248.166702,244.777451
4668.743344,204.491577,248.166702,244.777451
4669.818486,248.166702,248.166702,244.777451
4670.893875,249.731796,248.166702,248.166702
4671.969512,294.649902,244.777451,248.166702
4673.045396,219.738159,248.166702,248.166702
4674.121529,236.952362,249.731796,249.731796
4675.197909,244.777451,273.289490,249.731796
4676.274537,287.791321,244.777451,249.731796
4677.351413,273.289490,271.223877,249.731796
4678.428537,295.924011,271.223877,254.698166
4679.505909,233.449310,271.223877,254.698166
4680.583529,271.223877,255.208969,254.698166
4681.661397,254.698166,254.698166,255.208969
4682.739514,249.074081,254.698166,255.208969
4683.817879,255.208969,254.698166,255.208969
4684.896492,223.436646,254.698166,255.208969
4685.975353,281.528992,255.208969,254.698166
4687.054463,235.640778,255.208969,254.698166
4688.133821,272.832825,241.168518,255.208969
4689.213428,280.755890,272.832825,255.208969
4690.293284,241.168518,250.309662,258.505310
4691.373388,233.902985,258.505310,258.505310
4692.453741,274.602783,258.505310,262.705322
4693.534343,250.309662,258.505310,272.063721
4694.615194,258.505310,272.063721,262.705322
4695.696293,272.063721,272.063721,262.705322
4696.777642,280.623901,262.705322,258.505310
4697.859239,287.040619,272.063721,258.505310
4698.941086,249.245361,272.063721,258.505310
4700.023182,262.705322,262.705322,258.505310
4701.105527,274.019806,250.355347,250.355347
4702.188121,250.355347,250.355347,250.355347
4703.270964,217.617844,250.355347,249.605453
4704.354057,219.549973,249.605453,249.605453
4705.437400,274.533112,238.485336,249.605453
4706.520991,249.605453,235.333481,249.245361
4707.604833,238.485336,235.333481,249.605453
4708.688923,235.333481,238.485336,249.605453
4709.773264,207.542938,238.485336,249.605453
4710.857854,232.309708,235.333481,249.605453
4711.942694,318.470642,235.333481,249.605453
4713.027784,290.153137,266.043823,255.568115
4714.113124,215.287704,266.043823,255.568115
4715.198713,266.043823,267.913025,257.016327
4716.284553,284.825531,266.043823,266.043823
4717.370643,255.568115,257.016327,266.043823
4718.456982,267.913025,266.043823,266.043823
4719.543572,247.706772,267.913025,267.913025
4720.630413,257.016327,267.913025,266.043823
4721.717503,285.921112,267.913025,257.016327
4722.804844,269.233246,257.016327,266.043823
4723.892435,281.966705,269.233246,267.913025
4724.980277,254.875671,269.233246,267.913025
4726.068369,230.512024,254.875671,269.012360
4727.156712,280.858246,254.875671,269.233246
4728.245305,237.280060,254.875671,269.233246
4729.334149,226.918533,269.489594,269.233246
4730.423244,269.489594,269.489594,269.012360
4731.512590,271.557983,269.489594,265.643005
4732.602186,280.530975,269.489594,261.074432
4733.692033,269.012360,269.489594,265.643005
4734.782132,269.866211,269.012360,265.643005
4735.872481,265.643005,265.643005,261.074432
4736.963082,224.072464,261.074432,261.074432
4738.053933,256.104950,261.074432,265.643005
4739.145036,258.427979,258.427979,265.643005
4740.236390,261.074432,256.104950,265.643005
4741.327996,292.222473,256.104950,265.643005
4742.419853,253.962143,258.427979,261.074432
4743.511961,211.580048,261.074432,261.074432
4744.604321,253.525650,281.164276,261.074432
4745.696932,296.451904,268.161072,268.161072
4746.789795,292.433502,268.161072,268.161072
4747.882909,281.164276,281.164276,268.161072
4748.976276,268.161072,287.260345,268.161072
4750.069894,236.705414,281.164276,253.962143
4751.163764,300.366272,275.159546,253.525650
4752.257886,287.260345,268.161072,259.088531
4753.352259,275.159546,248.979492,268.161072
4754.446885,248.979492,248.979492,262.118256
4755.541763,233.885712,246.949722,262.118256
4756.636893,241.959534,246.949722,259.088531
4757.732275,246.949722,246.949722,248.979492
4758.827910,206.139359,246.949722,248.979492
4759.923797,259.088531,259.088531,248.637222
4761.019936,293.992676,259.088531,246.949722
4762.116327,262.118256,259.088531,246.949722
4763.212971,281.085449,259.088531,246.949722
4764.309868,232.392410,248.637222,248.637222
4765.407017,248.637222,244.316376,251.215652
4766.504419,209.935043,244.316376,259.088531
4767.602074,235.675262,244.316376,262.118256
4768.699981,244.316376,248.637222,262.422302
4769.798141,271.015076,251.215652,262.422302
4770.896554,264.059204,262.422302,264.059204
4771.995220,251.215652,264.059204,264.059204
4773.094139,262.422302,265.684967,264.059204
4774.193311,292.973175,265.684967,264.059204
4775.292737,265.684967,281.368317,264.059204
4776.392415,284.904724,284.904724,265.684967
4777.492347,291.989319,284.904724,265.684967
4778.592532,281.368317,281.368317,264.059204
4779.692970,288.909729,281.368317,262.422302
4780.793661,250.534836,281.368317,265.684967
4781.894607,217.024704,250.643707,265.684967
4782.995805,248.008286,250.534836,252.276917
4784.097258,284.727631,248.008286,250.643707
4785.198964,250.643707,248.008286,250.643707
4786.300923,229.076904,250.643707,250.643707
4787.403137,245.295059,250.643707,250.643707
4788.505604,277.781128,245.452576,250.643707
4789.608325,252.276917,245.452576,252.276917
4790.711300,245.452576,252.276917,264.889282
4791.814529,222.136444,264.889282,266.349152
4792.918012,264.889282,264.889282,264.889282
4794.021749,297.769287,269.487518,266.310425
4795.125741,300.342987,289.693939,266.349152
4796.229986,269.487518,289.693939,266.349152
4797.334486,289.693939,289.693939,266.349152
4798.439241,291.242950,269.487518,269.487518
4799.544249,266.349152,269.487518,280.759491
4800.649512,259.783295,266.349152,281.499390
4801.755030,266.310425,266.349152,281.499390
4802.860802,295.879242,266.349152,281.499390
4803.966829,252.698181,280.759491,280.759491
4805.073111,280.759491,281.499390,281.499390
4806.179647,285.521118,281.499390,280.759491
4807.286438,304.217255,281.499390,280.759491
4808.393484,281.499390,281.499390,281.499390
4809.500785,280.198944,284.919098,282.107574
4810.608341,284.919098,281.499390,282.107574
4811.716153,255.560532,281.499390,282.107574
4812.824219,293.791870,282.107574,284.919098
4813.932540,253.126038,284.919098,285.521118
4815.041117,282.107574,282.107574,284.919098
4816.149948,292.150360,292.150360,284.919098
4817.259036,307.079285,292.150360,284.919098
4818.368378,259.191650,307.079285,284.919098
4819.477976,316.871277,307.079285,289.742737
4820.587830,336.296143,307.079285,289.742737
4821.697939,308.664124,289.742737,289.087189
4822.808304,247.101990,289.742737,289.742737
4823.918924,289.742737,289.742737,289.742737
4825.029801,283.551941,289.087189,289.087189
4826.140933,258.926666,283.551941,283.551941
4827.252321,307.673431,289.087189,283.551941
4828.363965,289.087189,283.551941,283.551941
4829.475864,277.311554,277.311554,283.551941
4830.588020,296.734711,277.311554,277.311554
4831.700432,263.974915,276.485901,277.311554
4832.813101,259.519623,276.485901,277.241760
4833.926025,267.145782,276.485901,276.485901
4835.039206,276.485901,276.485901,276.485901
4836.152643,305.164490,276.485901,270.580139
4837.266337,290.563812,276.485901,270.580139
4838.380287,277.241760,276.485901,270.580139
4839.494493,256.585358,270.580139,270.580139
4840.608956,270.580139,270.112305,270.621094
4841.723676,270.112305,270.112305,271.354584
4842.838652,257.377502,270.112305,271.354584
4843.953885,264.928131,270.580139,270.621094
4845.069375,274.003082,270.621094,270.580139
4846.185122,271.354584,271.354584,270.112305
4847.301126,270.621094,271.354584,270.112305
4848.417387,294.316742,271.354584,270.580139
4849.533905,275.193176,270.621094,270.112305
4850.650680,269.465485,269.804474,270.621094
4851.767712,269.804474,269.804474,270.621094
4852.885002,257.723755,269.804474,270.621094
4854.002548,241.066864,269.465485,269.804474
4855.120352,284.712616,269.804474,269.465485
4856.238414,274.994415,267.668060,269.465485
4857.356733,267.668060,267.668060,267.668060
4858.475309,272.009766,267.668060,267.668060
4859.594143,265.384125,265.384125,265.384125
4860.713235,228.251770,265.384125,265.384125
4861.832585,224.230331,228.251770,265.880219
4862.952192,210.935577,228.251770,265.880219
4864.072057,273.129425,228.251770,265.384125
4865.192180,223.557571,264.305267,264.305267
4866.312561,280.831146,265.880219,264.305267
4867.433200,264.305267,265.880219,252.032791
4868.554097,280.942261,264.305267,252.032791
4869.675252,265.880219,264.305267,264.305267
4870.796665,252.032791,264.305267,265.880219
4871.918336,232.196045,252.032791,273.129425
4873.040266,220.286972,252.032791,270.662262
4874.162454,294.236145,252.032791,270.662262
4875.284901,242.132797,284.388702,270.662262
4876.407606,297.276031,286.134644,276.789459
4877.530570,284.388702,286.134644,270.662262
4878.653792,287.450134,284.388702,274.783325
4879.777273,286.134644,286.134644,274.783325
4880.901012,270.662262,284.388702,276.789459
4882.025011,247.699646,276.789459,276.789459
4883.149268,310.031311,274.783325,275.760468
4884.273784,276.789459,270.662262,276.789459
4885.398559,259.982330,274.783325,275.760468
4886.523593,274.783325,275.760468,275.760468
4887.648887,257.105103,274.783325,275.760468
4888.774439,296.319244,274.783325,275.760468
4889.900250,275.760468,274.783325,276.789459
4891.026321,245.404053,275.760468,277.820770
4892.152651,282.850006,282.850006,277.820770
4893.279241,250.589050,277.820770,282.850006
4894.406090,331.227814,282.850006,290.805298
4895.533198,310.037323,293.753265,290.805298
4896.660566,277.820770,294.274414,290.805298
4897.788194,323.954773,294.274414,290.805298
4898.916081,293.753265,294.274414,293.753265
4900.044228,294.274414,293.753265,294.274414
4901.172635,290.805298,293.753265,302.948914
4902.301301,303.687958,293.753265,302.948914
4903.430228,272.738159,294.274414,294.274414
4904.559414,279.263245,302.948914,293.753265
4905.688861,322.189148,303.687958,294.274414
4906.818568,302.948914,302.948914,293.753265
4907.948534,324.787628,302.948914,290.805298
4909.078762,305.341492,302.948914,290.805298
4910.209249,251.056229,298.576355,288.950531
4911.339996,259.451508,279.273956,288.688019
4912.471005,279.273956,279.273956,288.688019
4913.602273,298.576355,279.273956,288.688019
4914.733802,277.725891,288.688019,279.273956
4915.865592,288.688019,288.688019,277.725891
4916.997642,294.553070,288.688019,266.692871
4918.129953,288.950531,277.725891,266.692871
4919.262524,266.692871,266.692871,271.768097
4920.395357,242.890442,265.245544,271.768097
4921.528450,246.330490,264.570740,271.768097
4922.661804,260.046021,264.570740,271.768097
4923.795420,265.245544,264.570740,271.768097
4924.929296,264.570740,264.570740,271.768097
4926.063433,271.768097,265.245544,271.768097
4927.197832,300.036652,271.768097,271.768097
4928.332492,257.286652,300.036652,276.448792
4929.467413,300.040314,300.040314,291.582458
4930.602596,306.526031,300.040314,291.582458
4931.738040,312.392151,300.040314,291.582458
4932.873745,312.897247,300.040314,291.582458
4934.009712,294.202393,300.183472,291.582458
4935.145940,291.582458,294.202393,294.202393
4936.282431,276.448792,291.582458,291.582458
4937.419182,300.183472,276.448792,294.202393
4938.556196,274.510010,274.528687,294.202393
4939.693472,243.251617,274.528687,291.582458
4940.831009,273.680420,274.528687,282.278870
4941.968808,274.528687,274.528687,282.278870
4943.106870,321.307251,282.278870,282.278870
4944.245193,282.278870,282.278870,282.278870
4945.383779,298.140808,282.278870,291.161041
4946.522627,297.762482,297.762482,291.161041
4947.661737,265.158234,291.161041,297.762482
4948.801109,270.420990,297.762482,298.140808
4949.940744,337.861145,297.762482,298.140808
4951.080641,291.161041,305.036865,298.140808
4952.220801,345.031921,309.579041,297.762482
4953.361223,309.579041,309.579041,298.140808
4954.501908,305.036865,306.994812,297.762482
4955.642856,310.040405,306.994812,291.161041
4956.784066,306.994812,305.036865,304.738190
4957.925539,272.989685,305.036865,305.036865
4959.067275,279.878815,281.023224,304.738190
4960.209274,281.023224,280.489624,304.738190
4961.351536,305.422607,280.489624,294.339203
4962.494061,280.489624,281.023224,294.339203
4963.636849,261.887238,294.339203,293.768036
4964.779900,304.738190,294.339203,293.768036
4965.923215,322.446075,293.768036,293.768036
4967.066792,294.339203,294.339203,294.087921
4968.210633,284.530304,294.339203,294.087921
4969.354738,293.768036,294.087921,294.339203
4970.499106,295.430939,294.087921,294.339203
4971.643737,283.262878,294.087921,294.339203
4972.788632,294.087921,294.087921,294.339203
4973.933791,307.696442,295.430939,294.339203
4975.079214,300.295288,300.229187,294.087921
4976.224900,288.459961,300.229187,294.031921
4977.370850,300.229187,300.229187,294.031921
4978.517064,316.333923,294.758057,294.031921
4979.663542,264.655731,288.459961,294.031921
4980.810284,269.381409,294.031921,294.087921
4981.957290,294.758057,269.381409,294.031921
4983.104560,248.191986,264.655731,291.895691
4984.252094,294.031921,269.381409,291.895691
4985.399893,255.611786,294.031921,291.895691
4986.547956,239.681046,291.895691,289.631653
4987.696283,305.704010,291.895691,279.390656
4988.844875,294.202576,291.895691,279.390656
4989.993731,291.895691,291.895691,289.631653
4991.142852,289.631653,291.895691,279.390656
4992.292237,308.154785,289.631653,279.390656
4993.441887,279.390656,279.390656,279.390656
4994.591802,264.952332,279.390656,289.631653
4995.741982,240.581116,276.860779,291.895691
4996.892426,276.860779,272.646545,289.631653
4998.043136,305.658997,272.646545,279.390656
4999.194110,272.646545,276.860779,279.390656
5000.345350,262.400269,296.385712,279.390656
5001.496854,296.385712,296.385712,276.860779
5002.648624,312.037750,272.646545,276.860779
5003.800659,309.036255,286.370575,286.370575
5004.952960,265.307373,296.385712,286.370575
5006.105525,229.777222,286.370575,294.221191
5007.258356,286.370575,286.370575,286.370575
5008.411453,301.874634,286.370575,286.370575
5009.564815,266.187256,286.370575,294.221191
5010.718443,321.466705,294.221191,286.370575
5011.872336,294.221191,294.221191,286.370575
