Wavelength,Flux,FluxSmooth7,FluxSmooth15
3788.785337,426.835602,426.835602,467.752533
3789.657838,311.341644,426.835602,451.774078
3790.530539,366.934265,421.763428,426.835602
3791.403442,474.048889,421.763428,421.763428
3792.276545,526.702393,421.763428,401.266846
3793.149850,421.763428,421.763428,391.833252
3794.023355,375.207672,421.763428,391.833252
3794.897062,467.752533,391.833252,380.792542
3795.770970,391.833252,380.792542,375.673492
3796.645079,341.009735,375.207672,380.792542
3797.519390,337.776276,380.792542,391.833252
3798.393902,380.792542,375.673492,391.833252
3799.268615,271.384796,352.855927,391.833252
3800.143529,415.993317,375.673492,391.833252
3801.018646,375.673492,380.792542,411.819977
3801.893963,352.855927,415.993317,411.819977
3802.769482,502.957733,478.403961,411.819977
3803.645203,510.751984,478.403961,415.993317
3804.521126,526.945740,478.403961,422.144012
3805.397250,478.403961,478.403961,448.565399
3806.273576,411.819977,449.927368,448.565399
3807.150104,449.927368,448.565399,448.565399
3808.026833,422.144012,448.565399,448.565399
3808.903765,403.419769,448.565399,448.565399
3809.780898,448.565399,448.565399,428.275391
3810.658234,540.273926,428.275391,423.409149
3811.535771,573.330750,428.275391,422.144012
3812.413511,410.362213,428.275391,411.819977
3813.291453,428.275391,423.409149,410.362213
3814.169597,423.409149,410.362213,403.419769
3815.047943,347.617920,347.617920,347.617920
3815.926491,294.732971,331.788422,331.788422
3816.805242,331.788422,320.140350,331.788422
3817.684195,320.140350,314.430878,331.788422
3818.563350,257.669678,294.732971,320.140350
3819.442708,291.740265,311.151886,320.140350
3820.322269,314.430878,311.151886,314.430878
3821.202032,288.333038,311.151886,311.151886
3822.081997,311.151886,311.151886,311.151886
3822.962166,397.134369,314.430878,311.151886
3823.842537,354.632446,311.151886,291.740265
3824.723110,289.699829,311.151886,289.699829
3825.603887,327.174957,320.947479,291.740265
3826.484866,246.012253,289.699829,289.699829
3827.366048,247.740616,266.282318,288.333038
3828.247433,320.947479,252.165359,284.374878
3829.129021,266.282318,252.165359,280.360016
3830.010812,252.165359,266.282318,280.360016
3830.892806,226.249237,279.031281,280.360016
3831.775004,325.901703,279.031281,280.360016
3832.657404,279.031281,279.031281,279.031281
3833.540008,284.374878,280.360016,279.031281
3834.422814,280.360016,284.374878,279.031281
3835.305825,227.260498,284.374878,279.031281
3836.189038,303.869141,284.374878,280.360016
3837.072455,309.356018,280.360016,284.141632
3837.956075,308.115143,264.524078,284.374878
3838.839899,255.317444,284.141632,284.374878
3839.723926,264.524078,284.141632,285.070770
3840.608157,257.305969,284.141632,303.869141
3841.492592,284.141632,284.141632,308.115143
3842.377230,324.345337,324.345337,309.356018
3843.262072,376.042297,324.345337,324.345337
3844.147118,442.575104,376.042297,354.278839
3845.032367,401.263184,376.042297,354.278839
3845.917820,285.070770,376.042297,358.936859
3846.803478,481.967438,360.149536,358.936859
3847.689339,358.936859,360.149536,360.149536
3848.575404,354.278839,358.936859,373.729248
3849.461673,360.149536,360.149536,373.729248
3850.348147,386.389709,358.936859,360.149536
3851.234824,304.223694,360.149536,358.936859
3852.121706,373.729248,373.729248,358.315613
3853.008792,343.181458,373.729248,358.315613
3853.896082,374.847961,343.181458,354.278839
3854.783577,430.065399,358.315613,350.540009
3855.671276,328.380249,350.540009,350.540009
3856.559179,338.208466,350.540009,350.540009
3857.447287,358.315613,338.208466,350.540009
3858.335599,350.540009,333.137085,350.540009
3859.224116,333.137085,338.208466,350.540009
3860.112837,278.891571,350.540009,358.315613
3861.001764,315.247894,350.540009,358.315613
3861.890894,383.493927,341.346252,358.315613
3862.780230,392.142548,373.314941,360.614288
3863.669771,373.314941,373.314941,360.614288
3864.559516,341.346252,373.314941,360.614288
3865.449466,373.533325,373.314941,361.066895
3866.339621,360.614288,373.314941,361.066895
3867.229981,365.164612,365.164612,361.066895
3868.120546,443.051880,365.164612,361.066895
3869.011317,426.339874,361.066895,360.614288
3869.902292,342.261139,361.066895,360.614288
3870.793472,359.378235,359.378235,360.614288
3871.684858,361.066895,353.061462,360.614288
3872.576449,280.541351,342.261139,359.378235
3873.468246,330.596680,353.061462,359.378235
3874.360247,353.061462,353.061462,359.378235
3875.252454,338.149048,339.822937,353.061462
3876.144867,424.289948,339.822937,349.730286
3877.037485,390.162933,353.061462,353.061462
3877.930309,339.822937,379.838043,353.061462
3878.823338,336.673981,379.838043,353.061462
3879.716573,379.838043,349.730286,366.449768
3880.610014,396.489624,349.730286,366.449768
3881.503660,340.539795,366.449768,378.323639
3882.397512,349.730286,379.838043,379.838043
3883.291570,366.449768,396.489624,379.838043
3884.185834,500.143555,366.449768,379.838043
3885.080304,414.079285,378.323639,396.489624
3885.974980,434.984283,406.262726,406.262726
3886.869861,339.098602,414.079285,414.079285
3887.764949,378.323639,414.079285,427.145081
3888.660243,406.262726,427.145081,434.984283
3889.555744,427.145081,427.145081,485.100861
3890.451450,485.100861,485.100861,500.143555
3891.347363,604.592712,590.174194,522.961853
3892.243482,595.073730,593.919800,548.490051
3893.139807,590.174194,593.919800,548.490051
3894.036339,593.919800,593.919800,548.490051
3894.933077,663.526184,590.174194,548.490051
3895.830022,548.490051,558.082703,558.043030
3896.727173,522.961853,558.043030,558.043030
3897.624531,558.082703,548.490051,558.043030
3898.522096,558.043030,522.961853,548.490051
3899.419867,477.800507,522.961853,544.206543
3900.317845,483.019135,502.672882,522.961853
3901.216030,451.032135,502.672882,502.672882
3902.114421,604.785461,493.392029,502.672882
3903.013020,502.672882,493.392029,502.672882
3903.911825,544.206543,493.392029,502.672882
3904.810837,493.392029,493.392029,502.672882
3905.710057,435.939545,493.392029,502.672882
3906.609483,483.223419,493.392029,544.206543
3907.509117,491.765320,493.392029,549.546692
3908.408958,549.546692,549.546692,581.935547
3909.309006,581.935547,581.935547,581.935547
3910.209261,683.362610,644.981689,625.081055
3911.109724,657.532654,648.446655,625.081055
3912.010394,644.981689,648.446655,625.081055
3912.911271,648.446655,648.446655,625.081055
3913.812356,665.537903,644.981689,625.081055
3914.713648,630.130249,630.130249,625.081055
3915.615148,625.081055,628.222778,625.081055
3916.516856,628.222778,625.081055,625.081055
3917.418771,586.504456,606.773804,606.773804
3918.320894,606.773804,594.593323,594.593323
3919.223225,594.593323,586.504456,586.504456
3920.125763,466.936890,466.936890,516.572571
3921.028509,420.248230,445.578094,466.936890
3921.931463,424.033966,445.578094,460.939484
3922.834625,390.918518,445.578094,452.868195
3923.737995,445.578094,445.578094,445.578094
3924.641574,452.868195,445.578094,424.033966
3925.545360,460.939484,445.578094,420.248230
3926.449354,516.572571,445.578094,418.516327
3927.353556,418.516327,418.516327,390.918518
3928.257967,358.209564,358.209564,358.209564
3929.162586,305.374268,305.374268,305.374268
3930.067413,244.946762,244.946762,244.946762
3930.972449,222.799454,222.799454,244.946762
3931.877693,205.375122,205.375122,244.946762
3932.783146,141.840256,198.266846,244.946762
3933.688807,96.620621,198.266846,244.946762
3934.594676,151.954422,198.266846,244.946762
3935.500755,198.266846,198.266846,244.946762
3936.407041,216.152267,216.152267,244.946762
3937.313537,267.984100,267.984100,267.984100
3938.220241,281.494354,281.494354,281.494354
3939.127154,373.798157,364.200287,357.431519
3940.034276,421.772766,373.798157,364.200287
3940.941607,480.422577,421.772766,368.351929
3941.849147,364.200287,421.772766,373.798157
3942.756896,440.010040,421.772766,421.772766
3943.664854,430.215271,430.215271,430.215271
3944.573021,357.431519,430.215271,440.010040
3945.481397,368.351929,440.010040,480.422577
3946.389982,507.157959,507.157959,507.157959
3947.298777,597.649719,589.476990,589.476990
3948.207780,606.661377,597.649719,597.649719
3949.116993,603.684143,603.684143,603.684143
3950.026416,589.476990,606.661377,606.661377
3950.936048,728.646729,649.484619,649.484619
3951.845889,674.748596,651.018372,649.484619
3952.755940,651.018372,674.748596,651.018372
3953.666201,649.484619,720.665466,651.018372
3954.576671,761.092285,674.748596,651.018372
3955.487351,754.517029,668.229065,651.018372
3956.398240,720.665466,668.229065,651.018372
3957.309339,668.229065,668.229065,651.018372
3958.220648,629.626770,655.217041,649.484619
3959.132167,655.217041,629.626770,629.626770
3960.043896,612.453918,612.453918,612.453918
3960.955835,509.380096,509.380096,509.380096
3961.867984,446.683319,446.683319,446.683319
3962.780343,327.280701,372.647095,372.647095
3963.692912,330.189636,349.290710,349.290710
3964.605691,349.290710,330.189636,330.189636
3965.518680,372.647095,327.280701,327.280701
3966.431879,303.788208,303.788208,319.287567
3967.345289,211.416992,211.416992,319.287567
3968.258910,174.370316,209.760300,319.287567
3969.172740,193.582626,209.760300,319.287567
3970.086781,199.923782,209.760300,319.287567
3971.001033,209.760300,209.760300,319.287567
3971.915495,286.556824,286.556824,319.287567
3972.830167,319.287567,319.287567,319.287567
3973.745051,340.026428,340.026428,340.026428
3974.660145,425.505768,425.505768,425.505768
3975.575449,498.578918,498.578918,498.578918
3976.490965,519.131104,519.131104,519.131104
3977.406691,570.927368,570.927368,570.927368
3978.322628,638.722839,638.722839,638.722839
3979.238776,731.957825,731.957825,731.957825
3980.155135,834.488525,809.201233,764.655823
3981.071706,809.201233,813.403870,809.201233
3981.988487,813.403870,813.403870,813.403870
3982.905479,821.810974,821.810974,821.810974
3983.822682,824.225037,821.810974,822.932007
3984.740097,764.655823,822.932007,824.225037
3985.657723,822.932007,824.225037,834.488525
3986.575560,865.040283,865.040283,854.994080
3987.493609,952.696777,901.726685,859.676819
3988.411869,959.148926,901.726685,865.040283
3989.330341,921.196411,901.726685,901.726685
3990.249024,901.726685,921.196411,908.820190
3991.167918,859.676819,908.820190,908.820190
3992.087024,854.994080,908.820190,908.820190
3993.006342,942.879822,908.820190,921.196411
3993.925872,908.820190,929.054932,929.054932
3994.845613,963.138367,929.054932,929.054932
3995.765566,929.054932,929.054932,929.054932
3996.685731,937.321350,929.054932,937.321350
3997.606108,853.699219,937.321350,942.879822
3998.526697,849.373047,937.321350,963.138367
3999.447498,988.851501,988.851501,963.138367
4000.368510,1038.710693,1038.710693,963.138367
4001.289735,1148.846924,1038.710693,963.138367
4002.211172,1096.093994,1038.710693,988.851501
4003.132822,1166.623779,1038.710693,1027.766479
4004.054683,1027.766479,1030.968994,1028.918335
4004.976757,1030.968994,1027.766479,1028.918335
4005.899043,833.296204,1027.766479,1030.968994
4006.821542,806.977234,1027.766479,1033.370483
4007.744253,957.138000,1028.918335,1033.370483
4008.667176,1028.918335,1000.926270,1033.370483
4009.590312,1033.370483,1028.918335,1033.370483
4010.513661,1111.804443,1033.370483,1033.370483
4011.437222,1000.926270,1066.466187,1066.466187
4012.360996,1066.466187,1095.481323,1095.481323
4013.284983,1095.481323,1111.804443,1111.804443
4014.209182,1134.400879,1134.400879,1132.807983
4015.133594,1172.039429,1134.400879,1134.400879
4016.058219,1245.662109,1141.861816,1134.400879
4016.983057,1173.496948,1156.680054,1134.400879
4017.908108,1132.807983,1172.039429,1134.400879
4018.833373,1141.861816,1156.680054,1134.400879
4019.758850,1156.680054,1145.519409,1134.400879
4020.684540,1173.466919,1141.861816,1134.400879
4021.610443,1145.519409,1141.861816,1141.861816
4022.536560,1093.839600,1093.839600,1141.861816
4023.462890,1062.573242,1062.573242,1132.807983
4024.389433,1049.763184,1062.573242,1093.839600
4025.316190,1012.826355,1062.573242,1086.090576
4026.243160,1021.465271,1062.573242,1062.573242
4027.170343,1086.090576,1050.878296,1050.878296
4028.097740,1157.540527,1050.878296,1049.763184
4029.025351,1163.287109,1050.878296,1021.465271
4029.953175,1050.878296,1050.878296,1012.826355
4030.881213,894.887878,894.887878,1012.826355
4031.809464,773.773438,773.773438,1012.826355
4032.737930,716.550720,767.804504,1021.465271
4033.666609,672.542114,767.804504,1045.817383
4034.595502,641.224060,767.804504,1045.817383
4035.524609,767.804504,767.804504,1045.817383
4036.453930,904.325439,904.325439,1045.817383
4037.383465,1045.817383,1045.817383,987.000305
4038.313213,1185.730957,1099.846436,987.000305
4039.243177,1181.162964,1099.846436,987.000305
4040.173354,1119.050293,1109.150146,987.000305
4041.103745,1099.846436,1109.150146,987.000305
4042.034351,1059.051392,1099.846436,987.000305
4042.965171,1109.150146,1059.051392,987.000305
4043.896205,987.000305,987.000305,1045.817383
4044.827454,782.236084,782.236084,1059.051392
4045.758917,535.420227,782.236084,1059.051392
4046.690595,519.325378,782.236084,1059.051392
4047.622487,639.246094,782.236084,1059.051392
4048.554594,845.592651,845.592651,987.000305
4049.486915,965.002808,965.002808,987.000305
4050.419451,1096.419189,1096.419189,971.632019
4051.352202,1143.749268,1099.625854,965.002808
4052.285168,1165.312378,1099.625854,965.002808
4053.218349,1099.625854,1099.625854,965.002808
4054.151744,1122.823608,1099.625854,971.632019
4055.085354,971.632019,996.870728,996.870728
4056.019180,996.870728,971.632019,996.870728
4056.953220,902.342834,920.454651,996.870728
4057.887476,913.251526,920.454651,971.632019
4058.821947,863.375183,920.454651,920.454651
4059.756633,920.454651,913.251526,920.454651
4060.691534,1043.530396,913.251526,920.454651
4061.626650,1046.533081,897.553589,920.454651
4062.561982,897.553589,897.553589,920.454651
4063.497529,733.626709,897.553589,920.454651
4064.433292,619.322815,897.553589,956.788635
4065.369270,770.256958,897.553589,956.788635
4066.305463,976.651428,956.788635,956.788635
4067.241873,991.799255,976.651428,958.927002
4068.178498,956.788635,991.799255,958.927002
4069.115338,1031.891602,991.799255,958.927002
4070.052394,1155.680664,991.799255,958.927002
4070.989667,1028.556152,958.927002,958.927002
4071.927154,896.573059,1028.556152,958.927002
4072.864858,867.505188,1028.556152,958.927002
4073.802778,958.927002,958.927002,958.927002
4074.740914,1084.178101,904.208740,958.927002
4075.679266,1037.181519,904.208740,1028.556152
4076.617833,904.208740,932.497559,1028.556152
4077.556618,803.882629,932.497559,1028.556152
4078.495618,799.540833,932.497559,1037.181519
4079.434834,932.497559,932.497559,1084.178101
4080.374267,1111.096924,1111.096924,1084.792847
4081.313916,1212.834229,1173.141724,1093.815186
4082.253781,1278.977051,1173.141724,1103.929810
4083.193863,1194.477051,1173.141724,1111.096924
4084.134162,1173.141724,1173.141724,1173.141724
4085.074677,1093.815186,1173.141724,1194.477051
4086.015408,1084.792847,1173.141724,1194.477051
4086.956356,1103.929810,1173.141724,1194.477051
4087.897521,1249.977173,1249.977173,1212.834229
4088.838903,1365.713135,1299.674927,1194.477051
4089.780501,1350.809937,1299.674927,1173.141724
4090.722316,1319.723999,1299.674927,1156.169800
4091.664348,1299.674927,1299.674927,1147.753174
4092.606597,1156.169800,1217.017334,1147.753174
4093.549063,1122.377319,1156.169800,1147.753174
4094.491746,1217.017334,1147.753174,1147.753174
4095.434646,1147.753174,1122.377319,1122.377319
4096.377764,999.594055,1000.171631,1098.066528
4097.321098,936.731079,1000.171631,1000.171631
4098.264650,977.892029,999.594055,1000.171631
4099.208419,1000.171631,977.892029,1000.171631
4100.152405,1098.066528,942.504211,1000.171631
4101.096609,872.878540,977.892029,1000.171631
4102.041030,875.475952,982.395386,1000.171631
4102.985668,942.504211,982.395386,1000.171631
4103.930525,982.395386,982.395386,1015.276489
4104.875598,1015.276489,1015.276489,1015.276489
4105.820890,1065.287964,1065.287964,1015.276489
4106.766399,1100.894409,1100.894409,1015.276489
4107.712126,1214.081543,1100.894409,1015.276489
4108.658070,1162.986450,1100.894409,1049.017334
4109.604233,1106.114990,1100.894409,1065.287964
4110.550613,1049.017334,1049.017334,1093.820557
4111.497211,925.824280,1049.017334,1093.820557
4112.444027,904.946655,1049.017334,1093.820557
4113.391062,966.200256,1049.017334,1093.820557
4114.338314,1103.779419,1093.820557,1049.017334
4115.285784,1112.345337,1093.820557,1039.336426
4116.233473,1093.820557,1093.820557,1032.464966
4117.181380,1106.594116,1093.820557,988.935425
4118.129505,1032.464966,1032.464966,988.935425
4119.077849,983.856201,1032.464966,1001.716858
4120.026411,965.511353,988.935425,1032.464966
4120.975191,988.935425,983.856201,1039.336426
4121.924190,1039.336426,983.856201,1039.336426
4122.873407,963.559082,988.935425,1032.464966
4123.822843,914.869568,1001.716858,1001.716858
4124.772498,1001.716858,1039.336426,988.935425
4125.722371,1120.229858,1114.018677,987.917114
4126.672463,1122.181641,1114.018677,987.917114
4127.622774,1119.301758,1114.018677,987.917114
4128.573304,1114.018677,1114.018677,963.559082
4129.524052,987.917114,987.917114,963.559082
4130.475020,924.385498,924.385498,985.922424
4131.426206,909.072449,909.072449,987.917114
4132.377612,843.552734,869.558411,987.917114
4133.329237,804.626526,869.558411,987.917114
4134.281080,794.710449,869.558411,987.917114
4135.233143,869.558411,869.558411,987.917114
4136.185426,985.922424,985.922424,985.922424
4137.137927,1084.998657,1005.215881,924.385498
4138.090648,1079.631226,1042.650879,909.072449
4139.043588,1005.215881,1042.650879,869.558411
4139.996748,1053.489258,1042.650879,893.642456
4140.950127,1042.650879,1005.215881,949.804871
4141.903726,988.492615,988.492615,949.804871
4142.857545,840.927185,840.927185,949.804871
4143.811583,631.790405,840.927185,944.474487
4144.765840,678.176208,840.927185,893.642456
4145.720318,737.476685,840.927185,840.927185
4146.675015,893.642456,822.668213,822.668213
4147.629932,949.804871,822.668213,803.011230
4148.585069,944.474487,822.668213,803.011230
4149.540426,822.668213,822.668213,796.026672
4150.496003,796.026672,803.011230,791.161438
4151.451800,774.262146,796.026672,796.026672
4152.407818,762.455688,796.026672,803.011230
4153.364055,803.011230,791.161438,822.668213
4154.320512,773.055359,774.262146,822.668213
4155.277190,840.497009,791.161438,822.668213
4156.234088,791.161438,803.011230,822.668213
4157.191207,773.174744,832.214050,832.214050
4158.148546,832.214050,840.497009,840.497009
4159.106105,956.054688,956.054688,918.458496
4160.063885,1027.986816,997.583923,918.458496
4161.021885,998.260986,998.260986,918.458496
4161.980106,997.583923,998.260986,932.654297
4162.938548,1081.155273,998.260986,940.439087
4163.897210,1063.825684,997.583923,956.054688
4164.856093,967.300171,967.300171,967.300171
4165.815197,918.458496,932.654297,967.300171
4166.774522,916.336731,932.654297,967.300171
4167.734068,876.759949,932.654297,940.439087
4168.693835,932.654297,932.654297,932.654297
4169.653822,940.439087,932.654297,918.458496
4170.614031,978.680847,932.654297,916.336731
4171.574461,1010.172546,932.654297,904.918823
4172.535112,854.060303,854.060303,876.759949
4173.495985,723.817932,854.060303,863.972534
4174.457078,747.223816,854.060303,863.972534
4175.418393,828.067688,844.883789,863.972534
4176.379930,904.918823,844.883789,863.972534
4177.341687,863.972534,844.883789,863.972534
4178.303666,844.883789,861.870544,863.972534
4179.265867,861.870544,863.972534,863.972534
4180.228290,839.509399,863.972534,877.751770
4181.190933,877.751770,877.751770,900.318848
4182.153799,900.318848,900.318848,902.502502
4183.116887,902.502502,902.502502,904.918823
4184.080196,984.700500,984.700500,961.269287
4185.043727,1103.238159,984.700500,969.256287
4186.007480,1159.531860,984.700500,980.056824
4186.971454,1059.504883,1031.362305,984.700500
4187.935651,961.269287,1031.362305,1030.807251
4188.900070,980.056824,1030.807251,1030.807251
4189.864711,1031.362305,1030.807251,1030.807251
4190.829574,1030.807251,1030.807251,1030.807251
4191.794659,969.256287,1031.362305,1030.807251
4192.759967,1063.152344,1031.362305,1017.779053
4193.725497,1105.408569,1030.807251,980.056824
4194.691249,1167.253174,1017.779053,969.256287
4195.657223,1017.779053,1017.779053,969.256287
4196.623420,870.581787,875.425354,913.658020
4197.589840,794.546021,875.425354,913.658020
4198.556482,807.247375,875.425354,913.658020
4199.523347,875.425354,870.581787,913.658020
4200.490434,913.658020,875.425354,913.658020
4201.457744,903.213379,881.084290,913.658020
4202.425277,850.436584,903.213379,913.658020
4203.393032,881.084290,913.658020,913.658020
4204.361011,940.865906,940.865906,940.865906
4205.329212,1036.001221,1036.001221,1036.001221
4206.297637,1134.296387,1134.296387,1036.223145
4207.266284,1144.001587,1144.001587,1056.878662
4208.235154,1193.983643,1144.001587,1056.878662
4209.204248,1199.545288,1144.001587,1056.878662
4210.173564,1162.485840,1144.001587,1056.878662
4211.143104,1102.403564,1112.181152,1102.403564
4212.112868,1112.181152,1102.403564,1112.181152
4213.082854,1036.223145,1056.878662,1134.296387
4214.053064,1056.878662,1036.223145,1144.001587
4215.023497,869.639526,1036.223145,1162.485840
4215.994154,760.839539,1036.223145,1162.485840
4216.965034,984.613647,1056.878662,1149.580811
4217.936138,1245.661743,1245.661743,1112.181152
4218.907466,1497.454468,1457.240234,1112.181152
4219.879017,1457.240234,1457.240234,1056.878662
4220.850792,1515.007324,1457.240234,1056.878662
4221.822791,1491.422607,1457.240234,984.613647
4222.795013,1310.168579,1310.168579,984.613647
4223.767459,1149.580811,1149.580811,1149.580811
4224.740130,931.249390,931.249390,1196.548828
4225.713024,675.543152,675.543152,1196.548828
4226.686143,429.719330,675.543152,1196.548828
4227.659485,379.294098,675.543152,1164.277344
4228.633052,594.902039,675.543152,1164.277344
4229.606843,894.767761,894.767761,1164.277344
4230.580858,1196.548828,1196.548828,1149.580811
4231.555097,1308.920044,1196.548828,1150.865234
4232.529561,1321.364624,1196.548828,1164.277344
4233.504249,1220.509277,1196.548828,1173.695068
4234.479162,1164.277344,1175.713867,1175.713867
4235.454299,1173.695068,1173.695068,1191.264526
4236.429660,1175.713867,1173.695068,1196.548828
4237.405247,1143.085083,1173.695068,1220.509277
4238.381058,1150.865234,1175.713867,1222.366089
4239.357093,1222.366089,1191.264526,1222.366089
4240.333354,1191.264526,1222.366089,1222.366089
4241.309839,1259.270142,1259.270142,1259.270142
4242.286549,1360.627563,1360.627563,1279.496216
4243.263484,1403.021484,1403.021484,1279.496216
4244.240644,1588.815674,1588.815674,1279.496216
4245.218029,1738.909058,1588.815674,1279.496216
4246.195639,1739.513184,1588.815674,1279.496216
4247.173475,1610.651611,1588.815674,1279.496216
4248.151535,1365.934204,1365.934204,1279.496216
4249.129821,1279.496216,1279.496216,1279.496216
4250.108332,1115.565308,1144.848999,1279.496216
4251.087068,999.635254,1144.848999,1279.496216
4252.066030,1013.793884,1115.565308,1279.496216
4253.045217,1144.848999,1013.793884,1216.511719
4254.024629,1145.688721,1013.793884,1145.688721
4255.004268,968.901184,1144.848999,1144.848999
4255.984131,1008.786377,1145.688721,1144.848999
4256.964221,1305.170410,1216.511719,1144.848999
4257.944536,1467.960327,1216.511719,1145.688721
4258.925077,1406.938843,1216.511719,1214.708130
4259.905843,1216.511719,1216.511719,1216.511719
4260.886836,994.675232,1216.511719,1305.170410
4261.868054,1064.544678,1216.511719,1375.177490
4262.849499,1214.708130,1216.511719,1375.177490
4263.831169,1549.622192,1549.622192,1375.177490
4264.813065,1612.572388,1578.181274,1375.177490
4265.795188,1647.378418,1578.181274,1237.929443
4266.777537,1676.702637,1578.181274,1216.511719
4267.760112,1578.181274,1578.181274,1214.708130
4268.742913,1375.177490,1375.177490,1214.708130
4269.725940,1237.929443,1237.929443,1214.708130
4270.709194,1065.105469,1065.105469,1237.929443
4271.692675,813.310364,851.247131,1237.929443
4272.676382,734.340637,851.247131,1237.929443
4273.660315,848.066650,851.247131,1237.929443
4274.644475,851.247131,851.247131,1237.929443
4275.628862,888.815552,888.815552,1237.929443
4276.613475,1067.965332,1067.965332,1237.929443
4277.598315,1334.194946,1334.194946,1269.338989
4278.583382,1545.439941,1334.194946,1279.587769
4279.568675,1508.468628,1334.194946,1279.587769
4280.554196,1355.815186,1334.194946,1283.381836
4281.539943,1283.381836,1320.745972,1298.777832
4282.525918,1269.338989,1313.003052,1298.777832
4283.512119,1320.745972,1283.381836,1298.777832
4284.498548,1313.003052,1283.381836,1298.777832
4285.485204,1279.587769,1298.777832,1283.381836
