4000.0 207.5241226511712
4200.0 207.1148538481934
4400.0 202.83333297325538
4600.0 198.9743316277787
4800.0 197.05078060105876
5000.0 197.3765112417617
5200.0 193.95174805743076
5400.0 193.2568607986072
5600.0 191.60406433044304
5800.0 189.86752454054547
6000.0 188.3305382302625
6200.0 188.80731482068796
6400.0 185.95930922944643
6600.0 185.30158245666598
6800.0 182.93787635448368
7000.0 182.55261531455787
7200.0 178.71901764030983
7400.0 174.4378711373436
7600.0 175.93204806686663
7800.0 172.6997110208208
8000.0 165.53516917521333
8200.0 163.7211288081036
8400.0 167.86680229399965
8600.0 165.8885452977584
8800.0 162.18717482684386
9000.0 153.42649779738468
9200.0 155.82880053151598
9400.0 152.37527673307312
9600.0 154.30126058607271
9800.0 148.24916711305792
10000.0 145.0725652814247
10200.0 141.91486566339583
10400.0 139.8399864746972
10600.0 137.21335386567753
10800.0 133.69193132862458
11000.0 137.54558980872616
11200.0 135.83150911878354
11400.0 133.81456559808314
11600.0 131.86918639477258
11800.0 131.58087298383575
12000.0 128.62550316822347
12200.0 126.29823466160055
12400.0 125.68619993848544
12600.0 124.39207918754659
12800.0 122.37456250738299
13000.0 121.7572367740755
13200.0 123.98622205155125
13400.0 126.67372240575051
13600.0 126.32541294830808
13800.0 124.65766298219809
14000.0 124.57903346605427
14200.0 123.31868463308784
14400.0 121.67835817878004
14600.0 120.59778929245815
14800.0 118.80754403454087
15000.0 117.03792822354728
15200.0 115.62056854998278
15400.0 114.13863148896763
15600.0 112.84096466359287
15800.0 111.2222345431999
16000.0 109.85137596740564
16200.0 108.95360034728958
16400.0 107.3086185903562
16600.0 106.22684011228031
16800.0 104.95923809887503
17000.0 105.10478008110745
17200.0 103.9165710986946
17400.0 103.68897135454691
17600.0 102.81669843625164
17800.0 102.15743261825126
18000.0 100.97333388536659
18200.0 100.24901929901061
18400.0 99.26799837528732
18600.0 97.6484837063819
18800.0 96.66369923737035
19000.0 95.92883503691245
19200.0 94.72854371585588
19400.0 93.43364172191217
19600.0 92.60917354072232
19800.0 91.82253499905512
20000.0 90.8459524976237
20200.0 89.52734338020684
20400.0 88.82871696514685
20600.0 88.0084108637077
20800.0 87.01093286891935
21000.0 86.25282575606666
21200.0 85.4506703349074
21400.0 84.7773724725573
21600.0 83.85183030852242
21800.0 83.47784305277159
22000.0 82.69845812972926
22200.0 82.00090246006931
22400.0 81.36606752075498
22600.0 80.69143585368394
