-0.39324882440043707 -12.33917443308537
-0.3927275331774203 -12.347066410410202
-0.3922062419544035 -12.324718474975864
-0.39168495073138676 -12.389303179866795
-0.39116365950836995 -12.375541752412653
-0.3906423682853532 -12.331579075622413
-0.39012107706233645 -12.403804837679992
-0.38959978583931965 -12.444373828141112
-0.3890784946163029 -12.31301449398262
-0.3885572033932861 -12.354664866867438
-0.38803591217026934 -12.309776077839098
-0.3875146209472526 -12.372801582630236
-0.3869933297242358 -12.549083498261332
-0.38647203850121903 -12.3357092001678
-0.3859507472782022 -12.365087540914683
-0.38542945605518547 -12.309937299802957
-0.3849081648321687 -12.345741243495285
-0.3843868736091519 -12.328434130031715
-0.38386558238613516 -12.385754157922886
-0.38334429116311836 -12.305563757347727
-0.3828229999401016 -12.26868304392769
-0.38230170871708485 -12.308180208306256
-0.38178041749406805 -12.291248100854055
-0.3812591262710513 -12.316537004543168
-0.3807378350480345 -12.29733503408946
-0.38021654382501774 -12.264092381251952
-0.379695252602001 -12.319025272009847
-0.3791739613789842 -12.38552923108452
-0.37865267015596743 -12.332395837609027
-0.3781313789329506 -12.369794867045979
-0.3776100877099339 -12.309705844698518
-0.3770887964869171 -12.295794125041848
-0.3765675052639003 -12.321045760011856
-0.37604621404088356 -12.30429546135291
-0.37552492281786676 -12.260847249132171
-0.37500363159485 -12.365710102890814
-0.37448234037183326 -12.281699122335358
-0.37396104914881645 -12.38345030612694
-0.3734397579257997 -12.301245435832012
-0.3729184667027829 -12.327930881634488
-0.37239717547976614 -12.300433787997955
-0.3718758842567494 -12.359469423279316
-0.3713545930337326 -12.374237638771046
-0.37083330181071583 -12.29152622367379
-0.370312010587699 -12.295844023609586
-0.3697907193646823 -12.234193964259642
-0.3692694281416655 -12.384470154768406
-0.3687481369186487 -12.254702060681183
-0.36822684569563197 -12.292588432505607
-0.3677055544726152 -12.330890883794586
-0.3671842632495984 -12.349816227500439
-0.36666297202658166 -12.378040742761335
-0.36614168080356485 -12.411439928951333
-0.3656203895805481 -12.399024366951778
-0.3650990983575313 -12.352645666009334
-0.36457780713451454 -12.25597343592134
-0.3640565159114978 -12.333162478066853
-0.363535224688481 -12.244571305936686
-0.36301393346546423 -12.231152399763262
-0.3624926422424475 -12.591719263685013
-0.3619713510194307 -12.309188105176814
-0.3614500597964139 -12.27064524960667
-0.3609287685733971 -12.199131386033535
-0.36040747735038037 -12.201007790230463
-0.35988618612736356 -12.156072681731791
-0.3593648949043468 -12.225965283492524
-0.35884360368133006 -12.224473128301417
-0.35832231245831325 -12.268448267002354
-0.3578010212352965 -12.301703203698365
-0.35727973001227975 -12.270729760620934
-0.35675843878926294 -12.248603166148794
-0.3562371475662462 -12.283715319395116
-0.3557158563432294 -12.223002084217653
-0.35519456512021264 -12.226569622045698
-0.35467327389719583 -12.270128941595372
-0.3541519826741791 -12.251820116939301
-0.3536306914511623 -12.229234055991967
-0.3531094002281455 -12.229405839173658
-0.35258810900512877 -12.15820763713462
-0.352066817782112 -12.257020807448168
-0.3515455265590952 -12.20995714549232
-0.35102423533607846 -12.242010314429747
-0.35050294411306165 -12.18573382801745
-0.3499816528900449 -12.22854291059162
-0.3494603616670281 -12.191283533327733
-0.34893907044401135 -12.119956328075135
-0.3484177792209946 -12.2030393934884
-0.3478964879979778 -12.146475207596138
-0.34737519677496104 -12.182647683438105
-0.3468539055519443 -12.162101795439236
-0.3463326143289275 -12.085645928274596
-0.34581132310591073 -12.101340655494248
-0.3452900318828939 -12.10746036969665
-0.34476874065987717 -12.102620376796056
-0.34424744943686036 -12.144408379530889
