[blue0101.spec.fits] 1 2834 100.00 1.023  3767.574  6824.088 hd338808
3200.0 1.5435501570991006e-05 49.0
3250.0 1.581444593939632e-05 49.0
3300.0 1.6360358769650025e-05 49.0
3350.0 1.6932890068118885e-05 49.0
3400.0 1.7372521940601266e-05 49.0
3450.0 1.734532784107502e-05 49.0
3500.0 1.764755785032031e-05 49.0
3571.0 1.7588994072311434e-05 49.0
3636.0 1.744106312018448e-05 49.0
3704.0 1.7925808265969767e-05 49.0
3760.0 1.960852892096622e-05 49.0
3816.0 2.1857675336185517e-05 49.0
3862.0 2.3184416174051777e-05 49.0
3945.0 2.3052959528679286e-05 49.0
4000.0 2.326487482965637e-05 49.0
4036.0 2.3276538060964435e-05 49.0
4065.0 2.3157922866588072e-05 49.0
4167.0 2.3290225958189417e-05 49.0
4190.0 2.324837793060514e-05 49.0
4255.0 2.3389534260225476e-05 49.0
4290.0 2.3222347445920473e-05 49.0
4370.0 2.3006885387511387e-05 49.0
4464.0 2.287559142215439e-05 49.0
4498.0 2.3162306314502324e-05 49.0
4566.0 2.3754663821606675e-05 49.0
4604.0 2.3580340554181963e-05 49.0
4678.0 2.3480117612967483e-05 49.0
4735.0 2.334429357666511e-05 49.0
4785.0 2.328395861528957e-05 49.0
4825.0 2.332523712917403e-05 49.0
4914.0 2.3331915700980293e-05 49.0
5000.0 2.338194821117958e-05 49.0
5067.0 2.3840694045530735e-05 49.0
5145.0 2.443711568235967e-05 49.0
5206.0 2.4992653916705822e-05 49.0
5263.0 2.5371956778168447e-05 49.0
5341.0 2.5326521603481874e-05 98.0
5440.0 2.5563652394358434e-05 98.0
5504.0 2.5672245220391635e-05 98.0
5556.0 2.5662338472909408e-05 98.0
5630.0 2.5223416617255592e-05 98.0
5710.0 2.497747232443139e-05 98.0
5775.0 2.4644313556089943e-05 98.0
5840.0 2.4321760561915984e-05 98.0
5910.0 2.396876962208936e-05 98.0
5980.0 2.3846153485062078e-05 98.0
6056.0 2.3466535122428704e-05 98.0
6140.0 2.3253266053756546e-05 98.0
6220.0 2.286861871089506e-05 98.0
6290.0 2.2569368735089656e-05 98.0
6365.0 2.245038985205768e-05 98.0
6436.0 2.2160963175119134e-05 98.0
6473.0 2.2111056223285517e-05 98.0
6530.0 2.1927763594251494e-05 98.0
6600.0 2.186416176300638e-05 98.0
6670.0 2.1605734504640345e-05 98.0
6740.0 2.1552661588953824e-05 98.0
6790.0 2.143291069435316e-05 98.0
6850.0 2.1253945369319893e-05 98.0
6975.0 2.088008580525072e-05 98.0
7055.0 2.059807649960078e-05 98.0
7100.0 2.0525984919422276e-05 98.0
7150.0 2.0239911971990354e-05 98.0
7220.0 2.0033014611567943e-05 98.0
7270.0 1.9941227179878707e-05 98.0
7365.0 1.979134003924753e-05 98.0
7460.0 1.9468973230989224e-05 98.0
7550.0 1.918345376326122e-05 98.0
7580.0 1.9208006396034465e-05 98.0
7725.0 1.8664816592140345e-05 98.0
7780.0 1.8572121190517746e-05 98.0
7820.0 1.838261098939918e-05 98.0
7910.0 1.796667599412695e-05 98.0
8000.0 1.7727223856907883e-05 98.0
8090.0 1.7495391275553527e-05 98.0
8210.0 1.698769240656807e-05 98.0
8260.0 1.678265273498635e-05 98.0
8370.0 1.6194583643325707e-05 98.0
